CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
25713,NULL,Latasha,M,Gill,NULL,5267 Mt. Tri-state Court,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0121,3/19/1999,Bachelors,Manual,F,S,0,1,0,0,26304,3/6/2017
17333,NULL,Misty,NULL,Chander,NULL,2050 Glazier Dr,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0145,4/17/1977,Partial College,Clerical,F,S,1,0,0,0,77036,3/6/2017
12283,NULL,Todd,C,Zeng,NULL,9215 Hamilton Ave.,NULL,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0195,8/10/1989,Partial College,Skilled Manual,M,S,0,1,0,0,52721,3/6/2017
20490,NULL,Kaylee,G,Roberts,NULL,521 Hermosa,NULL,Mill Valley,California,United States,94941,991-555-0135,4/2/1963,Graduate Degree,Professional,F,M,1,2,0,2,136153,3/6/2017
23234,NULL,Brent,R,Lu,NULL,Celler Weg 9492,NULL,München,Hamburg,Germany,80074,1 (11) 500 555-0124,10/2/1991,Partial College,Manual,M,S,0,1,0,0,34300,3/6/2017
26204,NULL,Christy,D,Gao,NULL,255 Steven Drive,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0122,3/5/1991,Partial High School,Skilled Manual,F,M,0,1,1,1,51317,3/6/2017
21904,NULL,Chase,NULL,Sandberg,NULL,4144 Mary Dr.,NULL,Langley,British Columbia,Canada,V3A 4R2,780-555-0190,2/8/1976,Partial College,Skilled Manual,M,M,1,0,2,2,61013,3/6/2017
14944,NULL,Sebastian,NULL,Watson,NULL,"801, rue des Bouchers",NULL,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0183,8/10/1985,Partial High School,Manual,M,S,0,1,0,0,26387,3/6/2017
16129,NULL,Jordyn,NULL,Russell,NULL,7682 Palm Avenue,NULL,Portland,Oregon,United States,97205,171-555-0187,10/11/1980,High School,Skilled Manual,F,S,0,2,0,0,51001,3/6/2017
14563,NULL,Fernando,NULL,Carter,NULL,515 Wiget Lane,NULL,Olympia,Washington,United States,98501,720-555-0149,9/24/1989,Bachelors,Clerical,M,M,1,1,1,2,85984,3/6/2017
22865,NULL,Stephanie,E,Hall,NULL,9568 Sunsine Drive,NULL,Concord,California,United States,94519,612-555-0190,2/3/1954,Graduate Degree,Manual,F,M,1,0,0,3,34265,3/6/2017
22569,NULL,Johnny,J,Goel,NULL,5869 Clayton Road,NULL,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0155,12/2/1957,Graduate Degree,Management,M,M,1,2,1,2,103722,3/6/2017
12202,NULL,Xavier,A,Ross,NULL,8818 Gentrytown Dr.,NULL,Sooke,British Columbia,Canada,V0,982-555-0113,5/25/1958,Graduate Degree,Manual,M,M,1,0,0,2,27381,3/6/2017
15699,NULL,Jonathon,F,Hernandez,NULL,7680 Lay Brooke Way,NULL,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0191,9/11/1973,Bachelors,Clerical,M,M,1,1,1,2,87273,3/6/2017
26603,NULL,Sheila,L,Ruiz,NULL,9171 Driftwood Court,NULL,Burlingame,California,United States,94010,216-555-0136,4/3/1983,Bachelors,Skilled Manual,F,S,0,1,0,0,55908,3/6/2017
18100,NULL,Kyle,L,Li,NULL,6939 E. 7th Street,NULL,Newport Beach,California,United States,92625,161-555-0138,10/8/1970,Partial College,Skilled Manual,M,M,1,1,1,2,57980,3/6/2017
17801,NULL,Shannon,NULL,He,NULL,"276, chaussée de Tournai",NULL,Orly,Val de Marne,France,94310,1 (11) 500 555-0172,5/18/1985,High School,Manual,F,S,0,1,0,0,32788,3/6/2017
12773,NULL,Samantha,K,Taylor,NULL,1700 Glazier Ct.,NULL,Bellingham,Washington,United States,98225,741-555-0192,11/9/1975,Partial College,Skilled Manual,F,M,1,2,1,2,60405,3/6/2017
22422,NULL,Nichole,NULL,Black,NULL,9711 Contra Costa Blvd.,NULL,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0185,12/5/1979,Graduate Degree,Clerical,F,M,1,1,0,2,82912,3/6/2017
15026,NULL,Felicia,J,Diaz,NULL,6896 Camino Norte,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0118,7/9/1972,Partial College,Manual,F,S,1,1,0,0,30762,3/6/2017
18619,NULL,Dominic,NULL,Mehta,NULL,Kappellweg 664,NULL,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0187,3/4/1993,Bachelors,Management,M,M,1,2,0,0,103932,3/6/2017
19709,NULL,Christian,V,Martin,NULL,2606 Lacanda,NULL,Westminster,British Columbia,Canada,V3L 1H4,178-555-0122,5/20/1956,Partial College,Management,M,M,1,1,1,2,113218,3/6/2017
23519,NULL,Jacqueline,E,Long,NULL,444 Crawford,NULL,Coronado,California,United States,92118,377-555-0172,1/9/1969,High School,Skilled Manual,F,S,1,0,0,0,59889,3/6/2017
23050,NULL,Jack,P,Hall,NULL,7978 San Gabriel Dr.,NULL,Salem,Oregon,United States,97301,941-555-0119,8/12/1956,Graduate Degree,Professional,M,M,1,2,0,3,134630,3/6/2017
14825,NULL,Rebekah,H,Alonso,NULL,384 Price Lane,NULL,Münster,Saarland,Germany,48001,1 (11) 500 555-0144,3/3/1997,High School,Skilled Manual,F,S,0,0,0,0,57868,3/6/2017
24501,NULL,Victoria,V,Garcia,NULL,4039 Elkwood Dr.,NULL,Haney,British Columbia,Canada,V2W 1W2,543-555-0198,4/28/1999,Partial High School,Skilled Manual,F,S,0,0,0,0,59180,3/6/2017
27514,NULL,Daisy,NULL,Navarro,NULL,7427 Grove Way,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0120,4/24/1977,High School,Manual,F,S,0,0,0,0,30518,3/6/2017
23473,NULL,Jesse,C,James,NULL,606 Chelsea Way,NULL,W. Linn,Oregon,United States,97068,312-555-0147,9/14/1976,Partial College,Manual,M,M,1,0,1,2,31661,3/6/2017
15250,NULL,Jose,M,Scott,NULL,4255 Collins Dr.,NULL,Lemon Grove,California,United States,91945,222-555-0119,11/13/2000,High School,Skilled Manual,M,S,0,1,0,0,55274,3/6/2017
11004,NULL,Elizabeth,NULL,Johnson,NULL,7553 Harness Circle,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0131,8/8/1988,Bachelors,Management,F,S,0,1,0,0,110267,3/6/2017
15563,NULL,Luke,NULL,Lopez,NULL,6139 Deermeadow Way,NULL,Issaquah,Washington,United States,98027,333-555-0137,7/14/1979,Bachelors,Professional,M,M,1,3,0,2,132447,3/6/2017
25149,NULL,Samantha,NULL,Griffin,NULL,6133 Kenston Dr.,NULL,Port Orchard,Washington,United States,98366,946-555-0183,12/15/1977,High School,Skilled Manual,F,M,1,2,2,2,56658,3/6/2017
16163,NULL,Willie,B,Chande,NULL,4998 Clayburn Road,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0181,12/15/1987,Bachelors,Professional,M,S,1,3,0,0,128966,3/6/2017
19072,NULL,Tamara,E,Lu,NULL,8052 Weston Court,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0138,2/3/1969,Partial College,Manual,F,M,1,1,2,2,28160,3/6/2017
28861,NULL,Alexandra,NULL,Walker,NULL,9691 Morengo Court,NULL,Redmond,Washington,United States,98052,491-555-0193,12/19/1996,High School,Clerical,F,M,0,2,0,0,81179,3/6/2017
11130,NULL,Caroline,L,Russell,NULL,3884 Bates Court,NULL,Lebanon,Oregon,United States,97355,424-555-0137,1/6/2000,High School,Skilled Manual,F,M,0,0,0,0,51713,3/6/2017
22167,NULL,Colleen,NULL,Yang,NULL,6221 Stephine Way,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0158,3/22/1969,Partial High School,Manual,F,M,1,0,1,2,26157,3/6/2017
11653,NULL,Sydney,NULL,Peterson,NULL,3152 Woodcrest Drive,NULL,Lebanon,Oregon,United States,97355,848-555-0130,6/8/1991,Graduate Degree,Manual,F,S,0,1,0,0,29758,3/6/2017
11734,NULL,Omar,J,Chen,NULL,3181 Hacienda,NULL,Coronado,California,United States,92118,938-555-0117,8/25/1979,Partial College,Management,M,M,1,0,0,2,104243,3/6/2017
19058,NULL,Shawn,L,Goel,NULL,1025 Holly Oak Drive,NULL,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0113,6/5/1973,Partial College,Clerical,M,M,1,0,0,2,83843,3/6/2017
26293,NULL,Casey,G,Carlson,NULL,514 Roehlidge Lane,NULL,Bremerton,Washington,United States,98312,170-555-0110,7/9/1991,Graduate Degree,Skilled Manual,M,M,0,1,1,1,54066,3/6/2017
13189,NULL,Gloria,R,Romero,NULL,598 La Canada,NULL,Concord,California,United States,94519,830-555-0173,4/4/1962,Graduate Degree,Clerical,F,S,1,1,1,1,76668,3/6/2017
27831,NULL,Clinton,C,Vazquez,NULL,Am Gallberg 6186,NULL,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0196,11/9/1996,Partial High School,Skilled Manual,M,S,0,1,0,0,57562,3/6/2017
16728,NULL,Cole,D,Morris,NULL,1517 Chisholm Way,NULL,Milwaukie,Oregon,United States,97222,843-555-0140,1/21/2000,High School,Manual,M,M,0,1,0,0,35605,3/6/2017
28290,NULL,Ian,W,Brooks,NULL,6286 Mt. Sequoia Ct.,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,459-555-0137,4/15/1974,Partial High School,Manual,M,S,0,1,0,0,29740,3/6/2017
25979,NULL,Miguel,NULL,Edwards,NULL,5090 Pepper Way,NULL,Beaverton,Oregon,United States,97005,627-555-0180,2/2/1983,Bachelors,Clerical,M,S,0,2,0,0,85907,3/6/2017
15264,NULL,Peter,L,Goel,NULL,5495 Olivera Road,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0176,12/20/1960,Partial College,Skilled Manual,M,M,1,1,0,3,61043,3/6/2017
20852,NULL,Yolanda,NULL,Raje,NULL,5095 Chablis Way,NULL,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0141,7/6/1990,Bachelors,Manual,F,M,0,0,0,1,34922,3/6/2017
15122,NULL,Abby,T,Raman,NULL,6937 E. 42nd Street,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0189,12/11/1996,Bachelors,Management,F,S,0,0,0,0,105851,3/6/2017
11193,NULL,Ian,A,Gray,NULL,5941 Gill Dr.,NULL,Woodburn,Oregon,United States,97071,596-555-0190,2/13/1965,Bachelors,Clerical,M,M,1,1,2,2,77587,3/6/2017
18231,NULL,Janet,M,Gutierrez,NULL,8932 Westwood Way,NULL,Berkeley,California,United States,94704,857-555-0148,4/3/1979,Graduate Degree,Clerical,F,M,1,1,1,1,86276,3/6/2017
27523,NULL,Kayla,E,Martin,NULL,7207 Peabody Road,NULL,Bellingham,Washington,United States,98225,998-555-0163,3/20/1994,High School,Manual,F,S,0,1,0,0,34788,3/6/2017
28533,NULL,Clayton,NULL,Sun,NULL,2221 Teak Court,NULL,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0142,4/12/1985,Bachelors,Skilled Manual,M,S,0,2,0,0,59376,3/6/2017
22647,NULL,Taylor,D,Martinez,NULL,"577, avenue de Villiers",NULL,Chatou,Yveline,France,78400,1 (11) 500 555-0150,11/27/1987,Bachelors,Clerical,F,S,0,2,0,0,78272,3/6/2017
13156,NULL,Bradley,NULL,Lal,NULL,6683 Brookside Drive,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0124,7/6/1960,Partial College,Skilled Manual,M,M,1,0,1,2,51362,3/6/2017
12294,NULL,Shane,L,Kovar,NULL,5194 Mendouno Dr,NULL,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0186,12/1/1964,Bachelors,Management,M,M,1,0,1,2,113215,3/6/2017
18525,NULL,Jack,R,Lal,NULL,1306 B St.,NULL,Metchosin,British Columbia,Canada,V9,580-555-0160,4/2/1983,Graduate Degree,Professional,M,M,1,2,0,0,133362,3/6/2017
28061,NULL,Kyle,NULL,Lopez,NULL,3234 Royal Arch Court,NULL,Burlingame,California,United States,94010,758-555-0180,1/9/1986,Graduate Degree,Management,M,S,1,2,0,0,104958,3/6/2017
26567,NULL,Michele,M,Rai,NULL,2998 Brook Street,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0121,10/7/1975,Partial College,Clerical,F,S,1,3,0,0,86286,3/6/2017
20462,NULL,Haley,C,Mitchell,NULL,7113 Reliez Valley Ct,NULL,Woodland Hills,California,United States,91364,388-555-0157,8/24/1986,Graduate Degree,Professional,F,S,1,1,0,0,132746,3/6/2017
27910,NULL,Arturo,F,Zhou,NULL,Knaackstr 2,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0129,2/12/1963,Bachelors,Skilled Manual,M,M,1,1,1,2,62442,3/6/2017
18318,NULL,Benjamin,R,Hughes,NULL,9302 Blue Ridge,NULL,Lynnwood,Washington,United States,98036,121-555-0173,8/25/2000,High School,Skilled Manual,M,M,0,1,0,0,60216,3/6/2017
22390,NULL,Kelvin,A,Zheng,NULL,Residenz Straße 644,Unit F,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0115,2/2/1977,Bachelors,Clerical,M,M,1,0,1,2,85585,3/6/2017
25382,NULL,Richard,L,Hughes,NULL,4951 Carlos Dr.,NULL,Concord,California,United States,94519,452-555-0132,3/19/1992,Graduate Degree,Clerical,M,S,0,0,0,0,86086,3/6/2017
13592,NULL,Gabriella,J,Collins,NULL,"5bis, boulevard du Montparnasse",NULL,Chatou,Yveline,France,78400,1 (11) 500 555-0183,6/7/1972,Partial High School,Manual,F,M,1,1,0,2,26026,3/6/2017
23704,NULL,Christopher,J,Moore,NULL,3792 Esperanza Drive,NULL,Lakewood,California,United States,90712,965-555-0154,1/16/1966,High School,Skilled Manual,M,S,1,1,0,1,60952,3/6/2017
13644,NULL,Kristi,M,Dominguez,NULL,4655 Dance Court,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0154,4/2/1990,Partial High School,Manual,F,M,0,1,0,1,34538,3/6/2017
18062,NULL,Dylan,NULL,Anderson,NULL,416 Yosemite Circle,NULL,San Gabriel,California,United States,91776,665-555-0156,7/21/1964,Bachelors,Clerical,M,M,1,2,0,2,86990,3/6/2017
27698,NULL,Isabella,NULL,Bell,NULL,7280 Greendell Pl,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0157,1/14/1981,Bachelors,Skilled Manual,F,M,1,0,2,2,56227,3/6/2017
27304,NULL,Alexandra,A,Robinson,NULL,"22, quai Paul Doumer",NULL,Roubaix,Nord,France,59100,1 (11) 500 555-0134,11/12/1977,Partial College,Skilled Manual,F,S,1,1,0,0,57525,3/6/2017
20059,NULL,Madison,NULL,Washington,NULL,"826, rue de Berri",NULL,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0184,1/6/1991,High School,Skilled Manual,F,M,0,2,0,1,57859,3/6/2017
19716,NULL,Logan,NULL,Martin,NULL,6114 Hobby Court,NULL,San Gabriel,California,United States,91776,397-555-0188,4/26/1974,Partial High School,Skilled Manual,M,S,1,2,0,0,52963,3/6/2017
19510,NULL,Renee,L,Torres,NULL,7342 Pueblo Dr.,NULL,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0188,5/19/1996,Partial College,Skilled Manual,F,S,0,1,0,0,54985,3/6/2017
20930,NULL,Drew,R,Chande,NULL,Haberstr 42,NULL,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0179,6/14/1983,Bachelors,Clerical,M,M,1,1,0,2,81448,3/6/2017
20459,NULL,Maria,J,Barnes,NULL,9056 Mount Dr,NULL,Chula Vista,California,United States,91910,177-555-0199,10/7/1994,High School,Skilled Manual,F,M,0,0,0,0,53660,3/6/2017
15745,NULL,Julian,NULL,Hayes,NULL,8426 Easley Dr.,NULL,Bellingham,Washington,United States,98225,963-555-0130,8/15/1962,Graduate Degree,Skilled Manual,M,M,1,0,1,2,59129,3/6/2017
28429,NULL,Devin,NULL,Bell,NULL,"6861, rue Villedo",NULL,Lille,Nord,France,59000,1 (11) 500 555-0153,7/9/1996,High School,Manual,M,S,0,0,0,0,29186,3/6/2017
12439,NULL,Megan,J,Bennett,NULL,2176 Apollo Way,NULL,Beaverton,Oregon,United States,97005,802-555-0150,5/26/1976,Partial College,Skilled Manual,F,M,1,2,1,2,53578,3/6/2017
17658,NULL,Jade,R,Howard,NULL,2945 Hilton Way,NULL,Santa Cruz,California,United States,95062,544-555-0190,3/6/1949,High School,Manual,F,M,1,1,2,2,27621,3/6/2017
11217,NULL,Natalie,P,Adams,NULL,6592 Bent Tree Lane,NULL,Portland,Oregon,United States,97205,300-555-0150,2/11/1970,Partial College,Clerical,F,S,1,1,0,0,81038,3/6/2017
21587,NULL,Jenna,T,Roberts,NULL,4112 N. 8th Street,NULL,Bellflower,California,United States,90706,886-555-0124,5/28/1992,Graduate Degree,Professional,F,M,1,2,0,0,137376,3/6/2017
14742,NULL,Andrea,NULL,Howard,NULL,1739 Sun View Terr,#315,Lincoln Acres,California,United States,91950,950-555-0111,7/19/1975,Partial College,Manual,F,M,1,1,0,2,27834,3/6/2017
17109,NULL,Sydney,L,Wilson,NULL,"3, place Beaubernard",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0113,5/20/1991,High School,Skilled Manual,F,S,0,2,0,0,55133,3/6/2017
27563,NULL,Devin,NULL,Bennett,NULL,1154 Regina Lane,NULL,W. Linn,Oregon,United States,97068,978-555-0168,1/23/1979,Bachelors,Skilled Manual,M,M,1,1,1,2,55999,3/6/2017
19199,NULL,David,NULL,Williams,NULL,4138 Pine Creek Way,NULL,Spring Valley,California,United States,91977,999-555-0133,4/9/1995,Partial College,Manual,M,S,0,1,0,0,28513,3/6/2017
17673,NULL,Amber,B,Scott,NULL,6964 Keller Ridge Dr.,NULL,Mill Valley,California,United States,94941,715-555-0193,5/6/1976,Partial College,Manual,F,M,1,0,0,2,31398,3/6/2017
24720,NULL,Deanna,K,Alvarez,NULL,9126 Jamie Way,NULL,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0131,11/3/1991,Partial College,Skilled Manual,F,S,0,1,0,0,62029,3/6/2017
21787,NULL,Rebecca,E,Allen,NULL,6220 Boxer Blvd,NULL,Grossmont,California,United States,91941,716-555-0195,11/15/1968,Bachelors,Management,F,M,1,2,1,2,108570,3/6/2017
16489,NULL,Frederick,J,Garcia,NULL,2966 St. George Dr.,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0137,7/6/1971,High School,Skilled Manual,M,M,1,0,1,2,51693,3/6/2017
22737,NULL,Heidi,S,Sai,NULL,1210 St. Patricia,NULL,Berkeley,California,United States,94704,374-555-0119,5/8/1964,Bachelors,Management,F,M,1,1,2,2,102889,3/6/2017
27210,NULL,Hunter,NULL,Flores,NULL,2837 Hacienda Drive,NULL,Burbank,California,United States,91502,958-555-0156,2/17/1975,Partial High School,Skilled Manual,M,S,1,1,0,0,57889,3/6/2017
13549,NULL,Richard,NULL,King,NULL,"3, rue de Maubeuge",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0180,4/17/1989,High School,Manual,M,S,0,0,0,0,30353,3/6/2017
18648,NULL,Hailey,NULL,Torres,NULL,7308 Star Tree Court,NULL,Burlingame,California,United States,94010,926-555-0159,6/15/1974,High School,Skilled Manual,F,M,1,2,0,1,61837,3/6/2017
27039,NULL,Jonathan,C,Lewis,NULL,2269 Mcelroy,NULL,Torrance,California,United States,90505,923-555-0152,4/27/1976,High School,Clerical,M,S,1,1,0,0,85249,3/6/2017
20878,NULL,Erika,P,Ortega,NULL,"1801, boulevard d´Albi",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0130,1/25/1988,Bachelors,Management,F,M,1,2,0,0,109191,3/6/2017
21889,NULL,Sheila,L,Navarro,NULL,1671 Via Del Verdes,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0118,8/17/1993,Partial College,Clerical,F,M,0,1,0,0,79599,3/6/2017
18366,NULL,Alexandria,NULL,Richardson,NULL,2987 Wiget Lane,NULL,La Jolla,California,United States,92806,530-555-0143,5/25/1998,Partial College,Manual,F,M,0,1,0,0,27910,3/6/2017
26122,NULL,Lauren,NULL,Gonzales,NULL,7765 Sunsine Drive,NULL,Los Angeles,California,United States,90012,885-555-0196,4/7/1971,Partial College,Skilled Manual,F,S,1,1,0,0,55692,3/6/2017
23153,NULL,Jenna,M,Hill,NULL,9416 Shadow Falls Drive,NULL,Coronado,California,United States,92118,161-555-0182,2/15/1989,Bachelors,Management,F,M,1,2,0,2,108792,3/6/2017
25857,NULL,Abigail,M,Perry,NULL,4442 G Street,NULL,W. Linn,Oregon,United States,97068,487-555-0186,9/5/1964,Partial High School,Manual,F,S,1,0,0,1,32102,3/6/2017
16015,NULL,Jessica,NULL,Cooper,NULL,9152 Rogers Ave.,NULL,Lemon Grove,California,United States,91945,438-555-0125,2/3/1999,Partial College,Skilled Manual,F,S,0,0,0,0,52179,3/6/2017
18724,NULL,Denise,A,Fernandez,NULL,3815 Berry Dr.,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0174,11/6/1987,Bachelors,Skilled Manual,F,M,1,2,1,2,54525,3/6/2017
19211,NULL,Anna,NULL,Lee,NULL,6650 Contuti Avenue,NULL,Lakewood,California,United States,90712,144-555-0170,8/24/1974,Partial College,Clerical,F,M,1,2,1,1,78299,3/6/2017
11044,NULL,Adam,L,Flores,NULL,6935 Candle Dr,NULL,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0163,5/24/1969,Partial High School,Skilled Manual,M,M,1,1,1,2,51888,3/6/2017
23984,NULL,Kelsey,M,Kennedy,NULL,7660 Willow Creek Ct.,NULL,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0140,4/15/1974,Partial College,Skilled Manual,F,S,1,1,0,0,60734,3/6/2017
18321,NULL,Sebastian,M,Cook,NULL,5416 Thornwood Dr.,NULL,Woodburn,Oregon,United States,97071,757-555-0154,8/10/1999,Partial High School,Skilled Manual,M,S,0,1,0,0,59222,3/6/2017
29179,NULL,Patricia,K,Mehta,NULL,2524 Garden Ave.,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0110,6/10/1989,Graduate Degree,Skilled Manual,F,M,0,2,0,1,58833,3/6/2017
27155,NULL,Eric,C,Hall,NULL,"408, avenue du Québec",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0122,1/24/2000,Partial High School,Skilled Manual,M,M,0,2,0,0,51104,3/6/2017
21189,NULL,Desiree,D,Rubio,NULL,3727 Withersed Lane,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0113,11/23/1983,Bachelors,Manual,F,M,0,1,1,1,34568,3/6/2017
11054,NULL,Deanna,NULL,Munoz,NULL,5825 B Way,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0192,3/10/1972,Partial College,Manual,F,M,1,0,0,2,31293,3/6/2017
19206,NULL,Destiny,T,Cooper,NULL,1371 Rogers Ave,NULL,Imperial Beach,California,United States,91932,114-555-0118,2/12/1973,High School,Skilled Manual,F,M,1,1,1,2,59581,3/6/2017
28426,NULL,Melvin,NULL,Xie,NULL,3713 Rollingwood Dr.,NULL,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0149,8/18/1997,Partial College,Clerical,M,S,0,2,0,0,83952,3/6/2017
25047,NULL,Trevor,NULL,Long,NULL,7957 Hermosa,NULL,Palo Alto,California,United States,94303,616-555-0169,11/10/1993,Partial College,Skilled Manual,M,M,0,1,0,0,57332,3/6/2017
16951,NULL,Cassidy,A,Bennett,NULL,7689 Gumwood,NULL,Everett,Washington,United States,98201,233-555-0188,10/2/1990,Bachelors,Manual,F,M,0,0,1,1,33808,3/6/2017
18959,NULL,Seth,NULL,Morris,NULL,6816 Detroit Ave.,NULL,Westminster,British Columbia,Canada,V3L 1H4,600-555-0112,2/4/1982,Bachelors,Clerical,M,S,1,2,0,0,81281,3/6/2017
19299,NULL,Carrie,G,Browning,NULL,9010 Longview Road,NULL,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0141,10/12/1989,Graduate Degree,Manual,F,M,0,1,0,1,31364,3/6/2017
21584,NULL,Gavin,W,Bryant,NULL,3519 Woodruff Lane,NULL,Everett,Washington,United States,98201,966-555-0153,2/3/1992,Bachelors,Skilled Manual,M,M,0,0,0,2,61372,3/6/2017
20151,NULL,Jamie,NULL,Guo,NULL,5636 Barcelona,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0135,10/6/2000,Partial College,Manual,F,M,0,0,0,0,27049,3/6/2017
23291,NULL,Timothy,NULL,Evans,NULL,323 Choctaw Court,NULL,Milwaukie,Oregon,United States,97222,639-555-0117,12/20/1979,Graduate Degree,Clerical,M,M,1,3,1,2,83770,3/6/2017
13630,NULL,Brenda,NULL,Arun,NULL,1048 Las Quebradas Lane,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0185,3/16/1992,Bachelors,Manual,F,S,0,0,0,0,28506,3/6/2017
15326,NULL,Todd,J,Zheng,NULL,8885 Partridge Dr.,NULL,Chula Vista,California,United States,91910,701-555-0178,9/17/1968,Partial College,Clerical,M,M,1,2,0,2,83677,3/6/2017
14573,NULL,Madison,M,Wood,NULL,9515 Henning Dr.,NULL,W. Linn,Oregon,United States,97068,627-555-0181,2/5/1989,Graduate Degree,Clerical,F,M,1,2,0,2,82786,3/6/2017
17924,NULL,Shawna,NULL,Lal,NULL,2516 Beauty St.,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0169,11/18/1997,High School,Skilled Manual,F,S,0,0,0,0,55747,3/6/2017
18847,NULL,Ariana,B,Richardson,NULL,8230 Madrone St,NULL,Woodburn,Oregon,United States,97071,165-555-0198,5/11/1956,Graduate Degree,Skilled Manual,F,M,1,1,2,2,55380,3/6/2017
19133,NULL,Logan,A,Martinez,NULL,6185 Hearturou Court,NULL,Salem,Oregon,United States,97301,292-555-0158,9/14/1987,Bachelors,Management,M,S,1,2,0,0,110544,3/6/2017
22831,NULL,Victor,NULL,Ruiz,NULL,"11, rue de Cambrai",NULL,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0113,12/6/1968,Partial High School,Skilled Manual,M,S,1,2,0,0,58223,3/6/2017
11134,NULL,Larry,D,Townsend,NULL,7034 Carson,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0130,2/26/1966,High School,Manual,M,S,1,1,0,1,35781,3/6/2017
24153,NULL,Seth,J,Jenkins,NULL,"1, rue Lamarck",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0131,11/28/1961,Bachelors,Management,M,S,1,2,0,1,104071,3/6/2017
16459,NULL,Carolyn,M,Kapoor,NULL,9210 Camino Peral,NULL,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0154,4/17/1996,Partial College,Manual,F,M,0,1,0,0,34373,3/6/2017
16927,NULL,Rebekah,A,Gonzalez,NULL,8290 Margaret Ct.,NULL,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0156,4/21/1965,High School,Clerical,F,M,1,1,1,2,84043,3/6/2017
26886,NULL,Jasmine,NULL,Robinson,NULL,8611 Park Lane Circle,NULL,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0118,11/12/1996,Partial College,Management,F,S,0,1,0,0,111954,3/6/2017
